id,prediction
1.21349528196841E+018,1
1.21348586111709E+018,1
1.21347577124067E+018,1
1.21341561088294E+018,1
1.21339257710331E+018,0
1.21338620055328E+018,0
1.21320738611624E+018,1
1.21318149225334E+018,1
1.21315614756326E+018,1
1.21314531198994E+018,1
1.21314110505266E+018,1
1.2131061280134E+018,1
1.21310189155251E+018,1
1.213101643581E+018,0
1.21309605079544E+018,1
1.21301649470093E+018,1
1.21301272496122E+018,1
1.2127513929491E+018,1
1.2127350117719E+018,0
1.21272292138024E+018,0
1.21271155149867E+018,0
1.21269765071114E+018,1
1.21259138932793E+018,0
1.21257727331393E+018,1
1.2123530906634E+018,1
1.21232364209015E+018,1
1.21232042023136E+018,1
1.21228056127385E+018,0
1.21227420020079E+018,1
1.21218936064228E+018,1
1.21209826471312E+018,1
1.2120657135334E+018,1
1.2120632747428E+018,1
1.21205839704407E+018,1
1.2120353856579E+018,1
1.21197976799149E+018,1
1.21189217818999E+018,1
1.21153065438875E+018,1
1.21150170487477E+018,1
1.21145067160361E+018,1
1.21129618457858E+018,1
1.21118250061101E+018,1
1.21115121895495E+018,0
1.21091966370784E+018,1
1.21080398825527E+018,1
1.21063028806744E+018,0
1.21062401516291E+018,1
1.21054153677101E+018,1
1.21054089510121E+018,1
1.21049566300962E+018,1
1.21019839635669E+018,1
1.21005925835367E+018,1
1.20955785084396E+018,1
1.2094289707285E+018,1
1.20942247004385E+018,1
1.20941188293268E+018,1
1.20935961545826E+018,1
1.20914201773073E+018,1
1.20904707040706E+018,1
1.20878654334483E+018,1
1.20871478448248E+018,0
1.20863362433101E+018,1
1.2086293720994E+018,1
1.20862617644245E+018,1
1.20860768260685E+018,1
1.20859356643764E+018,1
1.20845989126805E+018,0
1.20845828593599E+018,1
1.20840524783362E+018,1
1.20833743562255E+018,1
1.20825748950395E+018,1
1.20825420704169E+018,1
1.20813187969992E+018,1
1.20807016793208E+018,1
1.20804478934789E+018,1
1.20802645068476E+018,1
1.20802409500421E+018,1
1.20801758377934E+018,1
1.20789012528546E+018,1
1.20787250521564E+018,1
1.20771314497563E+018,1
1.20761254183852E+018,0
1.2076065298909E+018,1
1.20741757677257E+018,1
1.2073670925567E+018,1
1.20734348827209E+018,1
1.20723184212396E+018,1
1.20722327347966E+018,1
1.20722305459995E+018,1
1.2071984706391E+018,1
1.20713614631834E+018,1
1.20693105392508E+018,1
1.20681667808191E+018,1
1.20680981915755E+018,1
1.20680243912854E+018,1
1.20679685637586E+018,1
1.20660101157556E+018,1
1.20657476003927E+018,1
1.20655924966239E+018,1
1.20654927398015E+018,1
1.2065347126904E+018,1
1.20653394757804E+018,1
1.20653000605641E+018,1
1.20651233147328E+018,1
1.20632625296309E+018,0
1.20627160492321E+018,1
1.2062616527374E+018,1
1.20615485475598E+018,1
1.20610096059192E+018,1
1.20607599980235E+018,0
1.20593157224916E+018,1
1.20582626356018E+018,0
1.20581602043228E+018,1
1.2056919956597E+018,1
1.20567610721697E+018,1
1.20557491847526E+018,1
1.20550174991136E+018,1
1.20549013538031E+018,1
1.20544741729167E+018,1
1.20543011757866E+018,1
1.20542838358624E+018,1
1.20538039602151E+018,1
1.20534321803801E+018,1
1.20533861151782E+018,1
1.20533172512073E+018,1
1.20532589726115E+018,1
1.2053253588216E+018,1
1.2051961434512E+018,0
1.20518227768197E+018,1
1.20513054197815E+018,1
1.20509453890309E+018,1
1.20505403450955E+018,1
1.20504088290859E+018,1
1.20504019812558E+018,1
1.20503857143187E+018,1
1.20498386449149E+018,1
1.20494931595904E+018,1
1.20482805738057E+018,1
1.20479469322311E+018,1
1.20475130190251E+018,1
1.20474954914066E+018,1
1.20473892520766E+018,1
1.20473460332132E+018,1
1.20472097971446E+018,1
1.2044319815573E+018,1
1.20441424665565E+018,1
1.20437975047252E+018,0
1.20437616123881E+018,0
1.20436295583758E+018,1
1.20436295422704E+018,1
1.20430152630035E+018,1
1.20424137990547E+018,1
1.20399004941679E+018,1
1.20392325501646E+018,1
1.20391035606374E+018,1
1.20390459177284E+018,1
1.20390459063214E+018,1
1.20372036285856E+018,1
1.20371687076919E+018,1
1.20368334304225E+018,1
1.20368182452804E+018,1
1.20363749735758E+018,0
1.20355194958662E+018,1
1.2033727195318E+018,1
1.20337271743884E+018,1
1.20337144110798E+018,1
1.20336934383012E+018,1
1.20335105845563E+018,1
1.20323446539437E+018,1
1.20317166464262E+018,1
1.20315659237768E+018,1
1.20304834429527E+018,1
1.20299159788293E+018,1
1.20295258472365E+018,1
1.20294432402511E+018,1
1.20293392644197E+018,1
1.20292685390595E+018,1
1.20282921484568E+018,1
1.20281337438977E+018,1
1.20280531447257E+018,1
1.202791878716E+018,1
1.20278006083249E+018,1
1.20277920071492E+018,1
1.20271722015092E+018,1
1.20267352559471E+018,1
1.20262115699958E+018,1
1.20262019024207E+018,1
1.20261697440623E+018,1
1.2026064038836E+018,1
1.20259886620336E+018,0
1.20258921756779E+018,1
1.20254794890895E+018,1
1.20253011181749E+018,1
1.20250056938405E+018,1
1.20249171229748E+018,1
1.20249080269136E+018,1
1.20248656632687E+018,1
1.20244815313338E+018,1
1.20240722735469E+018,1
1.20226082913298E+018,1
1.20224047979187E+018,1
1.20222672077185E+018,0
1.20220266127946E+018,0
1.20211525406861E+018,1
1.20210731510686E+018,1
1.20209300063511E+018,1
1.20207093200688E+018,1
1.20184052480787E+018,1
1.20178843782266E+018,1
1.20178581178154E+018,1
1.20175951424196E+018,1
1.20167685503364E+018,1
1.20167273598388E+018,1
1.20153248297961E+018,1
1.20151021387198E+018,1
1.20142533439203E+018,1
1.20142416237342E+018,0
1.20142048312995E+018,1
1.20141263664839E+018,1
1.20141263478185E+018,0
1.20140701702341E+018,1
1.20137214241746E+018,1
1.20135255604113E+018,1
1.20131903032334E+018,1
1.20119092950961E+018,1
1.20118889666469E+018,1
1.20118600069905E+018,1
1.20117901456565E+018,1
1.20117697888123E+018,1
1.20117165324759E+018,1
1.20115976094029E+018,1
1.2010836008899E+018,1
1.20078419951666E+018,0
1.20071115161047E+018,1
1.20070661732456E+018,1
1.20069939743843E+018,1
1.2006942699059E+018,1
1.20068769881148E+018,1
1.20063758857245E+018,1
1.2003172429882E+018,1
1.20030816323445E+018,1
1.20021382074616E+018,1
1.20012666424149E+018,0
1.20008900599767E+018,1
1.20007911790922E+018,0
1.19999643594679E+018,1
1.19961375465845E+018,1
1.19960859974142E+018,0
1.19956406928137E+018,1
1.199216246732E+018,0
1.19881982698002E+018,1
1.19854775681146E+018,1
1.19823261341841E+018,1
1.19823135250995E+018,1
1.19813985232949E+018,1
1.19811236775165E+018,1
1.19811236644727E+018,1
1.19811236523094E+018,1
1.19810813621907E+018,1
1.19760066458468E+018,1
1.19746960450069E+018,1
1.19746664067952E+018,1
1.19745793644593E+018,1
1.19735933814012E+018,1
1.19733503097404E+018,1
1.19720982601681E+018,1
1.19707483232563E+018,1
1.19704667893264E+018,1
1.19683827486363E+018,1
1.19666864826343E+018,1
1.19652313785849E+018,1
1.19648877952517E+018,1
1.1964314946313E+018,1
1.19633938764421E+018,0
1.19552605281212E+018,1
1.19537754163844E+018,1
1.19528746748769E+018,1
1.19528247348944E+018,1
1.19519262565929E+018,1
1.19516791584428E+018,0
1.19492116058208E+018,1
1.1949106563461E+018,1
1.19488047981368E+018,1
1.19433646707988E+018,1
1.19429863258297E+018,1
1.19409663446193E+018,1
1.19356910165601E+018,1
1.19354861093751E+018,1
1.19343695877889E+018,1
1.19340212317581E+018,0
1.19339440627304E+018,1
1.19313380391037E+018,1
1.19309772678914E+018,1
1.19267776755452E+018,1
1.19248737816803E+018,0
1.19229617556051E+018,1
1.19229615841003E+018,1
1.19216079694566E+018,1
1.19216079601034E+018,1
1.19207366480983E+018,1
1.19206660139223E+018,1
1.19205694133969E+018,1
1.19203195219232E+018,1
1.19190482684791E+018,0
1.19166980066324E+018,1
1.19164797495219E+018,1
1.1912881850805E+018,1
1.19128818413251E+018,1
1.19127178862753E+018,0
1.19127178754128E+018,1
1.19126300205147E+018,1
1.19124753534568E+018,0
1.19093371890452E+018,1
1.19092717818948E+018,1
1.19058294199651E+018,0
1.19053790361883E+018,1
1.19011514416207E+018,1
1.1900927651385E+018,0
1.19008149277451E+018,1
1.18984471388669E+018,1
1.18984274420379E+018,1
1.18959392487839E+018,0
1.18951814425317E+018,1
1.1895048828496E+018,1
1.18946835407299E+018,1
1.18945308359784E+018,1
1.18944041059214E+018,1
1.18937513186234E+018,0
1.18935084442631E+018,0
1.18917925461081E+018,1
1.1891765902715E+018,1
1.18916544878233E+018,1
1.1891269808197E+018,1
1.18878178924394E+018,1
1.18872559661395E+018,1
1.18866592459487E+018,1
1.18851758584896E+018,1
1.1883863012944E+018,1
1.18835375120524E+018,1
1.18833522723778E+018,0
1.18833518694306E+018,0
1.18830090351587E+018,1
1.18829802031756E+018,1
1.18803240157599E+018,1
1.18801462152711E+018,1
1.18798006668642E+018,1
1.18779912732271E+018,1
1.18769726374676E+018,0
1.18763935835193E+018,1
1.18763551279179E+018,1
1.18761677709158E+018,0
1.18761046993213E+018,1
1.1874106289626E+018,0
1.18739548740771E+018,1
1.18736056806538E+018,1
1.18732442890605E+018,1
1.18729764979759E+018,1
1.18727692752826E+018,1
1.18727292619579E+018,1
1.18725209255935E+018,1
1.18724409720089E+018,1
1.18724409619426E+018,1
1.18723521873997E+018,0
1.18697432012553E+018,1
1.18695188274661E+018,1
1.1869485376717E+018,1
1.18693659456299E+018,0
1.18693153222684E+018,0
1.18684242470814E+018,1
1.18665682940694E+018,1
1.18646635831122E+018,1
1.18636014734776E+018,0
1.18629506872818E+018,1
1.18629271006974E+018,1
1.18629063127194E+018,1
1.18596760944504E+018,1
1.18594680458994E+018,0
1.1858993411831E+018,1
1.18588414070668E+018,0
1.18585281066505E+018,1
1.18584072619163E+018,1
1.18582462000127E+018,1
1.18550800628237E+018,0
1.18544011192164E+018,1
1.18521812381064E+018,1
1.18441736175717E+018,1
1.18438772670927E+018,1
1.18435642396425E+018,1
1.18431819401151E+018,1
1.18417192660183E+018,1
1.18401236230882E+018,1
1.1836531102433E+018,1
1.18361744517468E+018,1
1.18336826436327E+018,1
1.18334093717659E+018,1
1.18328263817138E+018,1
1.18327452418537E+018,1
1.18319626256218E+018,1
1.18306643376647E+018,1
1.18293208710556E+018,1
1.18293168771561E+018,1
1.18291510834488E+018,1
1.18287276364574E+018,1
1.18287030547329E+018,1
1.1828585554661E+018,1
1.18262668304153E+018,0
1.18255083097887E+018,1
1.1825458192007E+018,1
1.18254023000956E+018,1
1.18253284097155E+018,1
1.18252954319562E+018,1
1.18252107257654E+018,0
1.18250479687771E+018,1
1.1824789067016E+018,1
1.18223269187962E+018,0
1.18217700172724E+018,0
1.18193371356885E+018,1
1.18183813758208E+018,1
1.18180338778601E+018,1
1.18180338690101E+018,1
1.18159626766489E+018,1
1.18150739396602E+018,1
1.18141183234877E+018,0
1.18116821629222E+018,1
1.18113046431417E+018,1
1.18052866742164E+018,1
1.18045782761114E+018,1
1.18042384819544E+018,1
1.180343743205E+018,1
1.17998028786385E+018,1
1.17971868278583E+018,1
1.17969162938658E+018,1
1.17968990187447E+018,0
1.17968161805268E+018,0
1.17965585893606E+018,0
1.17944908983615E+018,1
1.1793927172873E+018,1
1.17935047657755E+018,1
1.17919664941299E+018,1
1.17909061649346E+018,1
1.17899044720257E+018,1
1.17889133951521E+018,1
1.17886281488839E+018,1
1.17868976191516E+018,1
1.17857590476481E+018,1
1.17856480871256E+018,1
1.17852528790835E+018,0
1.17852008935793E+018,0
1.17851923598484E+018,1
1.17851505547173E+018,1
1.17850844424198E+018,1
1.17818988683635E+018,0
1.17816225598639E+018,1
1.17814672124909E+018,1
1.17784928072967E+018,1
1.17784781446386E+018,1
1.17783626848447E+018,1
1.177774356166E+018,0
1.17750258069327E+018,1
1.17748683019678E+018,1
1.1774867667538E+018,1
1.17747484208328E+018,1
1.17747484072425E+018,1
1.1774741806247E+018,1
1.17742573351543E+018,0
1.17717698260762E+018,0
1.17716392206502E+018,1
1.17715849559616E+018,1
1.17715102254593E+018,1
1.17710082205807E+018,1
1.17707341548591E+018,1
1.17686053625393E+018,1
1.17683313375443E+018,0
1.17682629011405E+018,1
1.17680982708498E+018,1
1.17672075239088E+018,1
1.17650197280508E+018,1
1.17646452771146E+018,1
1.1763531131141E+018,1
1.17609536482E+018,1
1.17609048476849E+018,1
1.17607991838551E+018,1
1.17602074466653E+018,1
1.17596354779014E+018,1
1.17578834221199E+018,0
1.1757153879688E+018,1
1.17571227965814E+018,0
1.17568542203653E+018,1
1.17567845009245E+018,1
1.17566891648972E+018,1
1.17562842722909E+018,0
1.17561686104158E+018,1
1.17534337368056E+018,1
1.17534032502558E+018,1
1.1752997089249E+018,1
1.17506320055289E+018,1
1.17503934023123E+018,1
1.17496695812863E+018,1
1.17493423337612E+018,1
1.17493053596716E+018,1
1.17492877821404E+018,1
1.17490016495739E+018,1
1.17489290031378E+018,1
1.17468881511977E+018,1
1.17465618884954E+018,1
1.17462386164155E+018,1
1.17458290831888E+018,1
1.17456400158346E+018,1
1.17454811558154E+018,0
1.17452860508856E+018,1
1.17434704303432E+018,0
1.17431642180494E+018,1
1.1742324609657E+018,1
1.17421143538108E+018,1
1.17420472136989E+018,1
1.1741496951717E+018,1
1.17399108849281E+018,1
1.17398437299268E+018,1
1.17397659236164E+018,1
1.17380559062117E+018,1
1.17380203364998E+018,1
1.17360284059985E+018,1
1.17352915195492E+018,1
1.17348437545293E+018,1
1.17347101017301E+018,1
1.17321003545705E+018,1
1.17320970156529E+018,1
1.17318706465496E+018,1
1.173182267059E+018,1
1.17313839040714E+018,0
1.1731216984236E+018,1
1.1731068197257E+018,1
1.17310447827651E+018,1
1.17309185686501E+018,1
1.17308174793387E+018,1
1.17308137672112E+018,0
1.17308137498468E+018,1
1.17307747752843E+018,1
1.17307747300695E+018,0
1.17306921216997E+018,1
1.17306921105853E+018,1
1.17290084427626E+018,1
1.17289768171234E+018,1
1.17289768071402E+018,1
1.17289709998335E+018,1
1.17288196862481E+018,1
1.17273279791364E+018,1
1.17244814629249E+018,0
1.17243317232521E+018,1
1.17208133393971E+018,1
1.17205900710586E+018,1
1.17204536137822E+018,1
1.17203217787944E+018,1
1.17180476244405E+018,0
1.17172546680748E+018,1
1.17162327686872E+018,0
1.17138931893973E+018,1
1.17136132618837E+018,1
1.17131302818213E+018,1
1.17128657839789E+018,1
1.17128341094744E+018,1
1.17105865238143E+018,1
1.17102905441954E+018,1
1.17101603538387E+018,1
1.17101594601578E+018,1
1.17100784917196E+018,1
1.17059409158917E+018,1
1.1705384856374E+018,1
1.17032735223837E+018,1
1.17023002763355E+018,0
1.17022594370683E+018,1
1.17022289166701E+018,1
1.1700140550854E+018,1
1.16996620382295E+018,1
1.16994947321841E+018,1
1.16993835084261E+018,1
1.16988561893286E+018,1
1.16962683115639E+018,1
1.16958742444119E+018,1
1.16954780742815E+018,1
1.16954335762375E+018,1
1.16953884475828E+018,1
1.16953068416944E+018,0
1.1691936579222E+018,1
1.16881868636441E+018,1
1.16850388804094E+018,1
1.16848980580764E+018,1
1.16842441763604E+018,1
1.16840954840062E+018,1
1.16838061774418E+018,1
1.16836896997739E+018,0
1.16836101012788E+018,1
1.16835824430742E+018,1
1.16767777181393E+018,1
1.16765613802595E+018,1
1.16746210252681E+018,1
1.16737402947027E+018,1
1.16732984386578E+018,1
1.1672904683523E+018,1
1.16707726251417E+018,1
1.16694902457184E+018,1
1.16673020498488E+018,0
1.1667244741311E+018,1
1.16659818295405E+018,1
1.1665901110747E+018,1
1.16658464889129E+018,1
1.16658387372945E+018,1
1.16638819803508E+018,1
1.16596922777545E+018,1
1.16595716847615E+018,0
1.165921397581E+018,0
1.16585994011794E+018,1
1.16585590622931E+018,1
1.16562995383418E+018,1
1.16561329251096E+018,1
1.16550679786152E+018,1
1.16549063488457E+018,0
1.1654906338947E+018,0
1.1651637541637E+018,0
1.16490454516132E+018,1
1.16489833074226E+018,1
1.16478865863895E+018,1
1.16475515375431E+018,1
1.16456532464734E+018,1
1.16456532366582E+018,1
1.16449776441331E+018,1
1.16446923118397E+018,1
1.16446257180355E+018,1
1.16442049251586E+018,0
1.16438810780812E+018,1
1.16418396578537E+018,1
1.16408702246367E+018,0
1.16403753880752E+018,1
1.16402136782778E+018,1
1.16379482993295E+018,1
1.16367654122785E+018,1
1.16332524280842E+018,0
1.16311473360148E+018,1
1.16309520084518E+018,1
1.1626718860206E+018,1
1.16266251548406E+018,1
1.16258314572154E+018,1
1.16257444871475E+018,1
1.16256276674764E+018,0
1.16238213253219E+018,1
1.16234570361783E+018,1
1.16234488548103E+018,1
1.16234488418503E+018,1
1.16222103417657E+018,1
1.1615935681145E+018,0
1.16157236946028E+018,1
1.161569595398E+018,1
1.16155737124992E+018,1
1.16149081488901E+018,1
1.16122439690567E+018,1
1.16081056951719E+018,1
1.1607844148273E+018,1
1.16076576463227E+018,1
1.16074980591787E+018,1
1.16074765508724E+018,0
1.1605640120332E+018,1
1.16046096439688E+018,1
1.16043475792427E+018,1
1.16042210250533E+018,1
1.16039918913576E+018,1
1.16038612681902E+018,1
1.16004808406537E+018,1
1.15973971427612E+018,1
1.15973704701335E+018,1
1.15972427788684E+018,1
1.15972029657799E+018,1
1.15969303192413E+018,1
1.15945349953871E+018,1
1.15938091497309E+018,0
1.15933644069166E+018,1
1.15910005775032E+018,0
1.1589784272418E+018,1
1.15896639687909E+018,1
1.15893334697154E+018,1
1.1587569359462E+018,1
1.15858933464535E+018,1
1.15829750370551E+018,1
1.15823880723547E+018,1
1.15823390278964E+018,1
1.15822800885715E+018,0
1.15800222975811E+018,1
1.15799520741106E+018,1
1.15798560595718E+018,1
1.15727496779031E+018,1
1.15725695390475E+018,0
1.15724950357087E+018,1
1.15720055797677E+018,1
1.15717957696505E+018,0
1.15716119432456E+018,0
1.15713057859402E+018,1
1.1571202396347E+018,1
1.15686518809793E+018,1
1.15677686607582E+018,1
1.15677686502304E+018,1
1.15677686397029E+018,1
1.15655009721312E+018,1
1.15653944032552E+018,1
1.15653943714619E+018,1
1.15653941658579E+018,1
1.15653941096961E+018,1
1.1565394083775E+018,1
1.15644821178933E+018,1
1.15644796757598E+018,1
1.15644491554039E+018,1
1.15644135991979E+018,0
1.15644135871189E+018,1
1.15641054459061E+018,1
1.15616431132219E+018,1
1.15587773678896E+018,0
1.15580732847992E+018,1
1.15576230133467E+018,0
1.15576190931821E+018,1
1.15576066043909E+018,1
1.15550929634144E+018,1
1.15548820103074E+018,0
1.15547763585574E+018,0
1.15541407439152E+018,1
1.15537103627744E+018,1
1.15536511943992E+018,1
1.15530996156141E+018,0
1.15508931664698E+018,0
1.15506499184385E+018,1
1.15468788470171E+018,0
1.15430546045715E+018,1
1.15425914161717E+018,1
1.15425513129216E+018,0
1.15425513036936E+018,0
1.15425305524587E+018,1
1.15424694169547E+018,0
1.15422580347704E+018,1
1.15394746172092E+018,1
1.1536178778299E+018,1
1.15361787665132E+018,1
1.15359624964951E+018,1
1.15350342990342E+018,0
1.15332120379424E+018,1
1.153171548121E+018,0
1.15297243604608E+018,1
1.1529699702692E+018,1
1.15289689724751E+018,1
1.15281360222889E+018,1
1.15261327496752E+018,1
1.15260602117465E+018,1
1.15259164526483E+018,1
1.15257529636694E+018,1
1.15246226645083E+018,0
1.15211129311932E+018,1
1.15188883441573E+018,1
1.15182053270006E+018,1
1.15172882968318E+018,0
1.15142672927948E+018,1
1.15140538450409E+018,1
1.15138166150377E+018,1
1.1513261567104E+018,1
1.15113778492242E+018,1
1.15112679291012E+018,1
1.15072029799945E+018,1
1.15071753009436E+018,0
1.15042813450169E+018,1
1.15004955004187E+018,1
1.15004255049919E+018,1
1.15003603374615E+018,0
1.15003259380457E+018,1
1.15002990447137E+018,0
1.15002195380316E+018,1
1.15000899857958E+018,1
1.1495596957843E+018,1
1.14955507565781E+018,1
1.14935167182855E+018,0
1.14917945017045E+018,1
1.1491683887339E+018,0
1.14889516397827E+018,1
1.14819221024194E+018,1
1.14818259317677E+018,1
1.1481788434271E+018,1
1.14812345087733E+018,1
1.14806347201137E+018,1
1.14785636587402E+018,1
1.1478469553993E+018,0
1.14780059796765E+018,1
1.14771937064849E+018,1
1.14735857556147E+018,1
1.14704257102744E+018,1
1.14663794173483E+018,1
1.14663441887177E+018,1
1.14661999500431E+018,0
1.14644318510465E+018,1
