id,prediction
8.36991934564565E+017,1
8.3513469812487E+017,1
8.33729666716414E+017,1
8.3333031541434E+017,0
8.32615230211519E+017,1
8.32477786606445E+017,1
8.32082326704243E+017,1
8.31870012537315E+017,1
8.31148428293988E+017,1
8.30839046171718E+017,1
8.30786041451786E+017,1
8.28960885993464E+017,1
8.27494382853046E+017,1
8.27162165807231E+017,1
8.24163834835431E+017,1
8.24161318055854E+017,1
8.22813503668879E+017,1
8.21726352923574E+017,1
8.21376988766147E+017,0
8.20126428066935E+017,1
8.18852911421669E+017,1
8.18847604142436E+017,1
8.177400746747E+017,1
8.16652912554345E+017,1
8.16614746438955E+017,1
8.1537946875589E+017,1
8.14840982101377E+017,1
8.14079888814735E+017,1
8.1274351050795E+017,1
8.12539764666667E+017,1
8.09819025488417E+017,1
8.09484526179127E+017,1
8.08317992744391E+017,1
8.07940514490118E+017,1
8.07808315069764E+017,1
8.07230877201813E+017,1
8.07221181896135E+017,1
8.06868443223966E+017,1
8.06700324987765E+017,1
8.0650605444386E+017,1
8.06143693715604E+017,1
8.06143666104439E+017,1
8.05056498858533E+017,1
8.04805596079854E+017,1
8.04694985186615E+017,1
8.04694363804549E+017,1
8.04542255830856E+017,1
8.03971853605736E+017,1
8.03882412191007E+017,1
8.03606947459121E+017,1
8.02157402632004E+017,1
8.01447732313551E+017,1
8.00706699069899E+017,1
7.99620685161202E+017,1
7.99567435217207E+017,1
7.98546650096603E+017,1
7.98368215978091E+017,1
7.98173797874594E+017,1
7.98171140363604E+017,1
7.97469001781645E+017,1
7.95996805959995E+017,0
7.95889583313617E+017,1
7.9454726526858E+017,1
7.94384664282755E+017,1
7.94215065423585E+017,0
7.93460090619597E+017,1
7.93111779807228E+017,1
7.9311167252949E+017,1
7.92238345384522E+017,1
7.90946524612231E+017,1
7.89881811572761E+017,1
7.89496484790014E+017,1
7.8838668484925E+017,1
7.88386657594663E+017,1
7.88244068266574E+017,1
7.88032042109993E+017,1
7.87707738327511E+017,1
7.87539803768295E+017,1
7.86937112109126E+017,1
7.86574716014367E+017,1
7.86212335908028E+017,0
7.84038011927302E+017,1
7.84038005912789E+017,1
7.8403340945057E+017,1
7.83675615694115E+017,1
7.83313233247547E+017,1
7.82950892626555E+017,1
7.8258845500389E+017,1
7.81863684247126E+017,1
7.81368525352874E+017,1
7.81138907626746E+017,1
7.81129661182976E+017,1
7.78602201270718E+017,1
7.78585886917145E+017,1
7.78239899354878E+017,0
7.7787750102449E+017,1
7.77870942403834E+017,1
7.75939395840987E+017,1
7.75340763408327E+017,1
7.73543957938577E+017,1
7.73166589738836E+017,1
7.7245701789825E+017,1
7.71354570144395E+017,1
7.70267365254701E+017,1
7.69180234834772E+017,0
7.6881776915653E+017,1
7.68455388500898E+017,1
7.66643488855237E+017,1
7.63744397213041E+017,1
7.63739775941485E+017,0
7.6193251753651E+017,1
7.60845285434102E+017,1
7.60120417939972E+017,1
7.59033259997008E+017,1
7.58686021324124E+017,1
7.57583722996654E+017,1
7.56858925509583E+017,0
7.54684665701605E+017,1
7.54322240955494E+017,1
7.52510335290978E+017,0
7.5216302679133E+017,1
7.51798801602474E+017,1
7.47074504908636E+017,0
7.46364843461009E+017,1
7.43450652014109E+017,1
7.431033936447E+017,1
7.42379781308588E+017,1
7.40189141799838E+017,1
7.39486443500802E+017,1
7.3765246730378E+017,1
7.35508421001122E+017,1
7.3253412714922E+017,1
7.30057389706117E+017,1
7.28230377270059E+017,0
7.2750560417287E+017,1
7.26407418247152E+017,1
7.25331195349758E+017,1
7.23519236706984E+017,1
7.2085402809199E+017,1
7.18083443402256E+017,1
7.17358664428839E+017,1
7.14013225298203E+017,1
7.13734782752981E+017,1
7.12647610822054E+017,1
7.12199626804167E+017,1
7.11560453432877E+017,0
7.10835660244947E+017,1
7.10110902993887E+017,1
7.05777444108657E+017,1
7.02863139012895E+017,1
7.02138354846925E+017,1
7.01413589349892E+017,0
6.96702601367151E+017,1
6.95962739118715E+017,0
6.95585249057636E+017,1
6.94180986532139E+017,1
6.93788385354232E+017,1
6.93093813150052E+017,1
6.92006669555933E+017,1
6.90232675337118E+017,1
6.8764294170835E+017,1
6.79909295941661E+017,1
6.75306626232943E+017,1
6.73147376391991E+017,1
6.72493310708085E+017,1
6.7133543273547E+017,1
6.70991626769183E+017,1
6.70595567437812E+017,1
6.69885932368065E+017,1
6.65899599362527E+017,1
6.640877098042E+017,1
6.59272493237047E+017,1
6.53103897226056E+017,1
6.50736108536361E+017,0
6.49620578450588E+017,1
6.48501040719925E+017,1
6.4741787873239E+017,1
6.46710877282898E+017,1
6.44841096011346E+017,1
6.44840915916329E+017,1
6.44737698104652E+017,1
6.44735090522616E+017,1
6.44733902930645E+017,1
6.43763752211378E+017,1
6.41846586906165E+017,1
6.4086465064967E+017,1
6.39846267829391E+017,1
6.3864154277374E+017,1
6.36787772892688E+017,1
6.36066542417871E+017,1
6.34983309865447E+017,1
6.33332596374532E+017,1
6.33114847887036E+017,1
6.32531315976311E+017,1
6.32197552536875E+017,1
6.31840445761323E+017,1
6.31099904539038E+017,1
6.30355397690286E+017,1
6.29170150512538E+017,1
6.25916117152764E+017,1
6.24889357187416E+017,1
6.23929756703003E+017,1
6.20472492549747E+017,0
6.19483745289048E+017,1
6.17218805891121E+017,1
6.12875565863866E+017,1
6.11420610023985E+017,1
6.09971046033142E+017,1
6.06715859105509E+017,1
6.05608046610375E+017,1
6.05260028933587E+017,1
6.03448085071569E+017,1
6.03146073977172E+017,1
6.02360906626929E+017,1
5.96988093359591E+017,1
5.95090055380603E+017,1
5.92848214019052E+017,1
5.92250851277734E+017,1
5.92250311667921E+017,1
5.91763801508172E+017,1
5.91398663827497E+017,1
5.90674390783697E+017,1
5.90674233757291E+017,1
5.88183989833241E+017,1
5.87537606298051E+017,1
5.86908831554212E+017,1
5.86325262091944E+017,1
5.85841025278579E+017,1
5.85238102261629E+017,1
5.85078246317822E+017,1
5.81614197785518E+017,1
5.81099910210048E+017,1
5.80527039641321E+017,1
5.80164692661826E+017,1
5.78896282728583E+017,1
5.77812321755476E+017,1
5.77811969098449E+017,1
5.76386214661464E+017,1
5.74770105185231E+017,0
5.64944402431214E+017,1
5.64222350258754E+017,1
5.62691845520904E+017,1
5.62450696214049E+017,1
5.61097252953809E+017,1
5.60792429075235E+017,1
5.58875744013545E+017,1
5.5739051031516E+017,1
5.56795051452289E+017,1
5.55884679430025E+017,0
5.51567001332634E+017,1
5.4186560733592E+017,1
5.39627946546197E+017,0
5.36794199631204E+017,1
5.32743634173452E+017,1
5.32382635633299E+017,1
5.2989166178286E+017,1
5.29588500803248E+017,1
5.29475809770095E+017,1
5.29165430514938E+017,1
5.27759641829048E+017,1
5.27666200570896E+017,1
5.27387523840889E+017,0
5.27352804642275E+017,1
5.27329668995617E+017,0
5.26986514568196E+017,1
5.26559390468301E+017,1
5.25549169629348E+017,0
5.25211409060082E+017,1
5.25192272682312E+017,1
5.24781706251756E+017,1
5.24768436090466E+017,0
5.24416928060699E+017,0
5.24107856476258E+017,1
5.24101517653996E+017,1
5.24095141066191E+017,1
5.23393808071807E+017,1
5.23020933229859E+017,1
5.22643016096289E+017,0
5.22599868989051E+017,1
5.22262385008996E+017,1
5.19012603503202E+017,1
5.17960759154704E+017,1
5.1765056041821E+017,1
5.17531362710917E+017,1
5.17211768645374E+017,1
5.16888137725772E+017,0
5.16868782086566E+017,0
5.15014697364365E+017,1
5.15009529235251E+017,1
5.14982728836473E+017,1
5.14726579344118E+017,1
5.14614736671896E+017,1
5.1432921699362E+017,1
5.14309940379271E+017,0
5.1400469239366E+017,1
5.13962343747699E+017,1
5.12866181716259E+017,1
5.12451707213578E+017,1
5.11718620469031E+017,1
5.10021639531008E+017,1
5.09984746550473E+017,1
5.09620343950942E+017,1
5.09397951114793E+017,1
5.07732764653662E+017,1
5.07387707417317E+017,1
5.06284387080471E+017,1
5.06283857377645E+017,1
5.05708704008643E+017,1
5.05582352509059E+017,1
5.05561170120413E+017,0
5.04881007741243E+017,1
5.04505272140702E+017,1
5.04129164383773E+017,1
5.037601384197E+017,0
5.03511075522761E+017,1
5.02727571545403E+017,1
5.02717514388734E+017,0
5.02688829560472E+017,1
5.02030994598146E+017,1
5.02021080928629E+017,0
5.02013459081339E+017,1
5.01627828186513E+017,0
5.00836764085281E+017,1
5.00297028954362E+017,1
5.00156988953616E+017,1
4.98998577859818E+017,0
4.94803445900005E+017,1
4.94434426550366E+017,1
4.93996101683274E+017,1
4.90764994800124E+017,1
4.90354660490764E+017,1
4.89713159486177E+017,1
4.86728719638069E+017,0
4.82176515870716E+017,1
4.82172095334347E+017,1
4.82148185540809E+017,1
4.78455202052178E+017,1
4.62832736890155E+017,0
4.55257663283421E+017,1
4.54604737955258E+017,1
4.52484200638464E+017,1
4.51628591785447E+017,1
4.50616679941566E+017,0
4.50136863249297E+017,1
4.49794735876874E+017,1
4.4903845315899E+017,1
4.48479541959602E+017,1
4.48037917672604E+017,1
4.47673783936356E+017,1
4.44329180332065E+017,1
4.43595882710434E+017,1
4.42517441567281E+017,1
4.40135240250819E+017,1
4.39706254622347E+017,1
4.39360972785222E+017,1
4.38987492910711E+017,1
4.38346134101455E+017,1
4.38236140236456E+017,1
4.37495113305317E+017,1
4.37167919076999E+017,1
4.35325734065041E+017,1
4.34631849441518E+017,1
4.34356718299255E+017,1
4.34197965180523E+017,1
4.33634179675587E+017,0
4.32368314556641E+017,1
4.32021031306666E+017,1
4.31381085948506E+017,1
4.31097366427746E+017,1
4.30922946941833E+017,1
4.30551499295691E+017,1
4.30015207587709E+017,1
4.28562137561444E+017,1
4.27818769571148E+017,1
4.27469345640681E+017,1
4.26754448980197E+017,1
4.26659875910074E+017,1
4.25654526310625E+017,1
4.2530122866781E+017,1
4.2489203556984E+017,1
4.24546956502127E+017,0
4.24160590157079E+017,1
4.24032228650533E+017,1
4.23477243202245E+017,1
4.23086603251102E+017,1
4.22987944887341E+017,1
4.22348355743011E+017,1
4.22047950198825E+017,1
4.20954107319685E+017,1
4.20532914561237E+017,1
4.20122629547491E+017,1
4.19730594797724E+017,1
4.19514974361645E+017,1
4.18618104978367E+017,1
4.17602558740685E+017,1
4.17176159202583E+017,1
4.15436469160137E+017,1
4.15085716906213E+017,1
4.12483224670319E+017,1
4.11864236273713E+017,1
4.09580564183024E+017,1
4.07508267875566E+017,1
4.06684390107136E+017,1
4.04605143527989E+017,1
4.03922300124557E+017,1
4.0280548965195E+017,1
4.01714192237203E+017,1
4.01674216694895E+017,1
3.99514485498839E+017,1
3.99417465828291E+017,1
3.9831263383074E+017,1
3.98096352221348E+017,1
3.97727782937326E+017,1
3.96902104348242E+017,1
3.95945439658537E+017,1
3.95237259148296E+017,1
3.9330417827958E+017,1
3.92932932496945E+017,1
3.92268741519901E+017,1
3.91544425987727E+017,1
3.9110525066675E+017,1
3.90823309862253E+017,1
3.89256720947896E+017,1
3.8827025596731E+017,1
3.8789367077693E+017,1
3.87198277428732E+017,1
3.86171904195035E+017,1
3.85638074036019E+017,1
3.85414162589168E+017,1
3.85412010437263E+017,1
3.84903091411517E+017,1
3.83907860864057E+017,1
3.83590703793971E+017,1
3.83265422549979E+017,1
3.82372781146788E+017,1
3.8178368771065E+017,1
3.81783266308923E+017,0
3.81661704012464E+017,1
3.81050366777102E+017,0
3.8031671904018E+017,1
3.79967505524986E+017,1
3.79962988670628E+017,1
3.78873764370743E+017,1
3.7836126975112E+017,1
3.7813480895601E+017,1
3.77404405039247E+017,1
3.76381328109089E+017,1
3.7628455054633E+017,1
3.75608564091716E+017,1
3.74841363822809E+017,1
3.74587475609809E+017,1
3.74461633336443E+017,1
3.73451493455987E+017,1
3.72943685052543E+017,1
3.72753878879842E+017,1
3.72271695375389E+017,1
3.71543445716083E+017,0
3.71149688420184E+017,1
3.70949526108242E+017,1
3.70415851218162E+017,1
3.70220998140125E+017,1
3.69734149072249E+017,0
3.69475964369007E+017,1
3.69343300525777E+017,1
3.69124587310563E+017,1
3.67688469612855E+017,1
3.67335668663718E+017,1
3.66836540866961E+017,1
3.66103653884494E+017,1
3.64978345789751E+017,1
3.63550108530803E+017,1
3.63229652116341E+017,0
3.60773270292804E+017,1
3.59660166519595E+017,1
3.59557671747191E+017,1
3.5912339341876E+017,1
3.58159474168574E+017,1
3.58118955518394E+017,1
3.57942602521256E+017,1
3.57777691409265E+017,1
3.56261942765175E+017,1
3.55257851058467E+017,1
3.54910205789745E+017,1
3.54815191701135E+017,1
3.54102881764393E+017,1
3.53571387572621E+017,1
3.52439879361237E+017,1
3.52067262464786E+017,0
3.51653790736331E+017,1
3.51303509653725E+017,1
3.50946813982945E+017,1
3.4990261781359E+017,0
3.49432504513602E+017,1
3.47593583525777E+017,1
3.47270990381842E+017,1
3.46100098083717E+017,1
3.45857466074014E+017,1
3.44313127086739E+017,1
3.43937692536553E+017,1
3.42631817574248E+017,1
3.41866991990239E+017,1
3.41773836565492E+017,1
3.40867536654578E+017,0
3.40684898035724E+017,1
3.40368070541464E+017,1
3.38878855114785E+017,1
3.38618281919406E+017,1
3.37765159630156E+017,1
3.37155758208729E+017,1
3.3709331832651E+017,1
3.36844080615137E+017,1
3.36436182718235E+017,1
3.3608385836784E+017,1
3.35998725572936E+017,1
3.35635999835165E+017,1
3.35294909500236E+017,1
3.34977747170492E+017,1
3.34256968862691E+017,1
3.34162654174265E+017,1
3.33458241340203E+017,1
3.32745584723235E+017,1
3.32448736523457E+017,1
3.32341044333146E+017,1
3.31978141537038E+017,1
3.31270891260486E+017,1
3.30314240936251E+017,1
3.29806257286418E+017,1
3.29621692399882E+017,1
3.29265208893796E+017,1
3.291074794914E+017,1
3.28847438985195E+017,1
3.28475043015295E+017,1
3.2835543406073E+017,1
3.28097631450575E+017,1
3.27304636165939E+017,1
3.26970000822899E+017,1
3.26548304617939E+017,1
3.26179878070276E+017,1
3.22659622026621E+017,1
3.21832464005857E+017,1
3.21541032682598E+017,1
3.20487434762732E+017,1
3.20233802360295E+017,1
3.20233548625895E+017,1
3.19687809805992E+017,1
3.17951840891326E+017,1
3.171189590591E+017,1
3.16890937521484E+017,1
3.16775504436937E+017,1
3.16498726308966E+017,1
3.15773846982631E+017,1
3.15309507066618E+017,1
3.14948371532091E+017,1
3.13960870772371E+017,1
3.1360394172629E+017,1
3.13597087658955E+017,1
3.13232210624909E+017,1
3.13130342355714E+017,1
3.12502631673262E+017,1
3.1213294753903E+017,1
3.11326976478679E+017,1
3.11064081043976E+017,1
3.10626116677292E+017,1
3.10597218463805E+017,1
3.10261351874454E+017,1
3.09881314876731E+017,1
3.09151604207124E+017,1
3.08893564237124E+017,1
3.08796624203813E+017,1
3.08437960624333E+017,1
3.08075558196093E+017,1
3.07749748629197E+017,0
3.05638474608959E+017,1
3.04414042901078E+017,1
3.04412807464628E+017,1
3.03715827939701E+017,1
3.02349948874265E+017,1
3.02304689196765E+017,1
3.01650891268837E+017,1
3.01288469676843E+017,1
3.01186692063298E+017,1
3.00888128145719E+017,1
3.00836201986941E+017,1
2.96152893659165E+017,1
2.95123447686762E+017,1
2.94746803868406E+017,1
2.93648333472408E+017,1
2.92937067032371E+017,1
2.92485355901432E+017,1
2.92148156072874E+017,1
2.92110379969044E+017,1
2.91775163798811E+017,1
2.91395648878703E+017,1
2.90772827471229E+017,1
2.90066982714368E+017,0
2.89234222697296E+017,1
2.88969062283899E+017,1
2.88594287279632E+017,1
2.87783137902223E+017,1
2.87535206410363E+017,1
2.84924312065016E+017,1
2.84592200719929E+017,1
2.83793038969549E+017,1
2.83157696964858E+017,1
2.81359004351988E+017,1
2.81001757155398E+017,1
2.80613684148052E+017,1
2.79825238764687E+017,1
2.79535115632247E+017,1
2.78811017511858E+017,1
2.78468215783428E+017,1
2.77632213410013E+017,1
2.77382473397174E+017,1
2.76191523786334E+017,1
2.74732120843366E+017,1
2.74448450773451E+017,1
2.74089676623733E+017,1
2.73740322679423E+017,1
2.7367324294069E+017,1
2.72581660577526E+017,1
2.72206734976758E+017,1
2.70822685636981E+017,1
2.70024827883114E+017,1
2.6941726776533E+017,1
2.6929756291217E+017,1
2.68579125265052E+017,1
2.68255662327337E+017,1
2.6796764325494E+017,1
2.67882914740572E+017,1
2.67864630163042E+017,1
2.67493130675311E+017,1
2.64967753608335E+017,0
2.64592925445464E+017,1
2.63868299295719E+017,0
2.61779689566261E+017,1
2.61698889575432E+017,1
2.60617116003221E+017,1
2.59862875282223E+017,0
2.58794712708825E+017,1
2.58060948345082E+017,1
2.57361275271664E+017,1
2.54848043172643E+017,0
2.54802906556015E+017,1
2.54197943144419E+017,1
2.53804840797471E+017,1
2.53450024850174E+017,1
2.52988873766998E+017,1
2.52717533755498E+017,1
2.51275582724248E+017,1
2.49833778590134E+017,1
2.49010518449345E+017,1
2.48014081607483E+017,1
2.47198404386619E+017,1
2.4692671203679E+017,1
2.46900712234176E+017,1
2.45748970087907E+017,1
2.45477451155771E+017,1
2.45378784121987E+017,1
2.44276697044754E+017,1
2.43936904289067E+017,1
2.43566846513648E+017,1
2.43291204605846E+017,1
2.43204435692642E+017,1
2.42941047775318E+017,1
2.42849830546833E+017,1
2.41181316807266E+017,1
2.41077876089319E+017,1
2.41069344275173E+017,1
2.40441461903086E+017,1
2.403128673065E+017,1
2.39942985922515E+017,0
2.38591840499147E+017,1
2.38493520036504E+017,1
2.37795960300917E+017,1
2.3779568697489E+017,1
2.37406233743729E+017,1
2.36678972111483E+017,1
2.36319028564615E+017,1
2.3605500161153E+017,0
2.35775501556404E+017,1
2.35692479100359E+017,1
2.35318695063331E+017,1
2.3451710728978E+017,1
2.34515833458684E+017,0
2.33857950618358E+017,1
2.33510524795646E+017,1
2.33080191734399E+017,1
2.32741115525231E+017,1
2.31978226271007E+017,1
2.31609194682405E+017,1
2.31608101269287E+017,1
2.31338739161518E+017,1
2.31245838591091E+017,1
2.30981814435598E+017,1
2.30611531535094E+017,1
2.30249163886055E+017,1
2.30165717935346E+017,1
2.29169877624177E+017,1
2.28715386164638E+017,1
2.27259384470847E+017,1
2.251561878748E+017,1
2.25106242916458E+017,1
2.24722611211481E+017,1
2.24465954233528E+017,1
2.23378913072644E+017,1
2.23015510554583E+017,1
2.22980525466464E+017,1
2.22646566605951E+017,1
2.22621638905184E+017,1
2.22594065122865E+017,1
2.22591529229894E+017,1
2.22548311503155E+017,1
2.22276494083367E+017,1
2.21976634897609E+017,0
2.21917569974677E+017,1
2.21823542663184E+017,1
2.21466835349012E+017,1
2.21461157574218E+017,1
2.211128992157E+017,1
2.21112860212859E+017,1
2.20137077382193E+017,1
2.20117366745465E+017,1
2.20033681098686E+017,1
2.19649188684771E+017,1
2.1898538768153E+017,1
2.18984882305647E+017,1
2.18959790393672E+017,1
2.18934357421859E+017,1
2.18914292093829E+017,1
2.18568252702474E+017,1
2.18365858953707E+017,1
2.17929040496046E+017,1
2.17839947250549E+017,1
2.17836011860918E+017,1
2.17639976979022E+017,1
2.17612487443493E+017,1
2.16463170913567E+017,1
2.16100948798484E+017,1
2.15778444821283E+017,1
2.15771883709284E+017,1
2.15727865373798E+017,1
2.15714825307832E+017,1
2.1540638422376E+017,1
2.15044003563966E+017,1
2.14987320938594E+017,1
2.14972955405468E+017,0
2.14591351193473E+017,1
2.13956774087229E+017,1
2.13949198331154E+017,1
2.12521061944803E+017,1
2.1250083937649E+017,1
2.12498955362251E+017,1
2.12462341332271E+017,1
2.12041501654528E+017,1
2.11789175186403E+017,0
2.10251356609589E+017,1
2.10016071179178E+017,1
2.09883550735016E+017,1
2.09876260661371E+017,1
2.09532617719169E+017,1
2.0947212681257E+017,1
2.08521191663739E+017,1
2.08415189022937E+017,1
2.08158599548125E+017,1
2.08128333945389E+017,1
2.08052824913871E+017,1
2.07362964423066E+017,1
2.06700717518504E+017,1
2.06700133906264E+017,1
2.06640479457124E+017,1
2.06639831600734E+017,1
2.06346698543481E+017,0
2.06240847698735E+017,1
2.05984373495968E+017,0
2.05872729684066E+017,1
2.05229188133827E+017,1
2.04881926891381E+017,1
2.04747187232584E+017,1
2.04413815750803E+017,1
2.04146318535426E+017,1
2.04070541051703E+017,1
2.03704139597881E+017,1
2.03023317781848E+017,1
2.01173672747217E+017,1
2.01156071514055E+017,0
2.00442709666824E+017,1
2.00186081092702E+017,1
1.99446153996153E+017,1
1.9899319873819E+017,1
1.98677985417642E+017,1
1.98676669890957E+017,1
1.97159320587207E+017,1
1.96886947271148E+017,1
1.96562088242594E+017,0
1.9619976969624E+017,0
1.95344561374118E+017,1
1.95102762567078E+017,1
1.95102140996391E+017,1
1.95095703012389E+017,1
1.95032926264639E+017,1
1.95028475499913E+017,1
1.94790654025544E+017,1
1.94403208301515E+017,1
1.94357585737036E+017,0
1.94277521712357E+017,1
1.9366300160007E+017,1
1.93581363281142E+017,1
1.93330892985483E+017,1
1.92984181406577E+017,1
1.92957710139007E+017,1
1.92947134008537E+017,1
1.92938260979393E+017,1
1.92880981353579E+017,1
1.92832523439587E+017,1
1.89669278537097E+017,1
1.89571026991063E+017,1
1.89255094901015E+017,1
1.88212051481604E+017,1
1.87454474846081E+017,1
1.87109624925798E+017,1
1.87109477298864E+017,1
1.86642881921036E+017,1
1.86325784988885E+017,0
1.86083117298229E+017,1
1.85947117532086E+017,1
1.85584779264135E+017,1
1.85328212300149E+017,1
1.8458822774163E+017,1
1.84243962784133E+017,1
1.84153989825303E+017,1
1.83878497645765E+017,1
1.83516141468135E+017,1
1.82429022263845E+017,1
1.81968467388404E+017,1
1.80983946899755E+017,1
1.8097941693399E+017,0
1.79529891358835E+017,1
1.78700551901549E+017,1
1.78442755557687E+017,0
