id,prediction
9.64726100034142E+017,1
9.63975594231792E+017,1
9.62295090206175E+017,1
9.60874796161667E+017,1
9.59682869529465E+017,1
9.59256550060696E+017,1
9.56887226306109E+017,1
9.56874376837673E+017,1
9.56744028946538E+017,1
9.5634907142955E+017,1
9.56142058145694E+017,1
9.56083298660315E+017,1
9.56080741577667E+017,1
9.55636208805102E+017,1
9.55417276441768E+017,1
9.55290432858087E+017,1
9.55273815847707E+017,1
9.54934081573106E+017,1
9.54321309097275E+017,1
9.53100125081035E+017,1
9.52510612600271E+017,1
9.51844670858039E+017,1
9.51681453745738E+017,1
9.49988997136339E+017,1
9.49868196902797E+017,1
9.48230664842654E+017,1
9.48048883518546E+017,1
9.48048354478498E+017,1
9.45968405953184E+017,1
9.45504446296998E+017,1
9.45006170833646E+017,1
9.44175701174792E+017,1
9.43322844397584E+017,1
9.4273368808065E+017,1
9.41653910351241E+017,1
9.41276071701262E+017,1
9.40839127267926E+017,1
9.40105355354292E+017,1
9.39381642208019E+017,1
9.39381315656237E+017,1
9.38011484105445E+017,1
9.37558316028371E+017,1
9.34981358224523E+017,1
9.34980559419273E+017,1
9.33949184117441E+017,1
9.33922290487591E+017,1
9.33553794172047E+017,1
9.3247229148049E+017,0
9.31876064967541E+017,1
9.31875583385989E+017,1
9.31439287744193E+017,1
9.31093231856742E+017,1
9.30866733954474E+017,1
9.30396315070157E+017,1
9.30334248052994E+017,1
9.29984136667849E+017,1
9.29942755157033E+017,1
9.29926854768722E+017,1
9.28500810190696E+017,1
9.28129669492175E+017,1
9.27521722273645E+017,1
9.26349023325417E+017,1
9.26313537999462E+017,1
9.24961594408178E+017,1
9.24251920088175E+017,1
9.23798919313629E+017,1
9.22678601304089E+017,1
9.21579295507485E+017,1
9.21269183349789E+017,1
9.20685655029637E+017,1
9.20626887155532E+017,0
9.19164832024224E+017,1
9.19152302409187E+017,1
9.18752731438793E+017,1
9.18373412237537E+017,1
9.17656730095436E+017,1
9.16898418949157E+017,1
9.15553860256596E+017,1
9.15210035877233E+017,1
9.1479915935769E+017,1
9.14328327363559E+017,1
9.14063125866889E+017,0
9.1375193993386E+017,1
9.13031751349531E+017,1
9.11440014592143E+017,1
9.10464259087389E+017,1
9.10089003889607E+017,1
9.10068086752944E+017,1
9.09730770926711E+017,1
9.09669594436059E+017,0
9.08542853265089E+017,1
9.0783672006604E+017,1
9.06150592791314E+017,1
9.05755038131266E+017,1
9.05419290563764E+017,1
9.0454214056226E+017,1
9.03170012868788E+017,0
9.02473802763747E+017,1
9.02434163155886E+017,1
9.02043086024393E+017,1
9.0026045150591E+017,1
9.00243504206447E+017,1
8.98533161554125E+017,0
8.97688452984123E+017,1
8.96959881554436E+017,1
8.94828522241262E+017,1
8.94189817226973E+017,1
8.9383940331484E+017,1
8.93334143064396E+017,1
8.91967202450039E+017,1
8.91891546039046E+017,1
8.91873315811283E+017,1
8.91648854042358E+017,1
8.9124048922298E+017,1
8.90787240594489E+017,1
8.90418048594661E+017,1
8.90069321157943E+017,1
8.8864034485359E+017,1
8.88317538727109E+017,1
8.87885331986391E+017,1
8.87244368335086E+017,1
8.85804459808268E+017,0
8.85713284216758E+017,1
8.85462830547325E+017,1
8.84745784910004E+017,1
8.84337199805747E+017,1
8.84308089687597E+017,0
8.83257199476134E+017,1
8.8319352581009E+017,1
8.82935836861375E+017,0
8.82228395148321E+017,1
8.82134877973369E+017,1
8.8039794754388E+017,1
8.80055852794651E+017,1
8.79910856326234E+017,1
8.77375163926405E+017,1
8.76645580986098E+017,1
8.76379969571738E+017,1
8.74848655936823E+017,1
8.74848380052288E+017,0
8.73861526536561E+017,1
8.69832139943981E+017,1
8.694407084945E+017,1
8.68698720359129E+017,1
8.68321352058642E+017,1
8.66230580828135E+017,1
8.64940310232576E+017,1
8.63734100817052E+017,1
8.62669257368367E+017,1
8.62161141283398E+017,1
8.61511714658857E+017,1
8.60100665443406E+017,1
8.57475560057872E+017,1
8.54185884614181E+017,1
8.53822478346461E+017,1
8.53821107819782E+017,1
8.50564921842516E+017,1
8.49836896670949E+017,1
8.48035602788372E+017,1
8.48025567169397E+017,1
8.47771921974297E+017,1
8.4673867484688E+017,1
8.44179666143404E+017,1
8.40440339609526E+017,1
8.39858840329834E+017,1
8.39845488807535E+017,1
8.39693790017315E+017,1
8.34718368208875E+017,1
8.33559767247303E+017,0
8.33534024656122E+017,1
8.33180107242095E+017,1
8.32859430085595E+017,1
8.32541787600282E+017,1
8.32474824714842E+017,1
8.31765808388907E+017,0
8.31725839146299E+017,1
8.31121413247349E+017,1
8.31014893507605E+017,1
8.29548201355076E+017,1
8.29543605945512E+017,1
8.2889111360795E+017,1
8.28883826491265E+017,1
8.28883576288449E+017,1
8.28160764565262E+017,1
8.27135275247604E+017,1
8.26272437268476E+017,1
8.24520862783066E+017,1
8.24148664381829E+017,1
8.21652802074198E+017,1
8.21222299093172E+017,1
8.20936948143399E+017,1
8.20119729876664E+017,1
8.19879168858915E+017,1
8.19801561895354E+017,1
8.19091826049065E+017,1
8.18788231323873E+017,1
8.18502561284166E+017,1
8.17717304754483E+017,1
8.17325368260469E+017,0
8.16506559320592E+017,1
8.15583037442367E+017,1
8.14401881300554E+017,1
8.1282874923001E+017,1
8.1252673126973E+017,1
8.11780794377126E+017,1
8.11416876534223E+017,1
8.11092161169007E+017,1
8.10815062432776E+017,1
8.10791682493059E+017,1
8.10472595820782E+017,1
8.09673007920624E+017,1
8.09672824096854E+017,1
8.0957128930433E+017,1
8.0925095758216E+017,0
8.08943655138443E+017,1
8.08280841432531E+017,1
8.07586255995367E+017,1
8.07435898757333E+017,1
8.06477682837832E+017,1
8.06395393835733E+017,1
8.0617663473888E+017,1
8.06075266120479E+017,1
8.06000283788509E+017,1
8.0461841682498E+017,1
8.04536495092666E+017,1
8.0428049042117E+017,0
8.04255193244123E+017,1
8.03886355113738E+017,1
8.038637520094E+017,1
8.03470373337473E+017,1
8.0346945385796E+017,1
8.03458489947484E+017,1
8.03204210502185E+017,0
8.03202678402626E+017,1
8.03201051264315E+017,1
8.03200183982924E+017,1
8.02482629832491E+017,1
8.02346192868901E+017,1
8.01378531875897E+017,1
8.01334481416233E+017,1
8.00617281734775E+017,1
8.00595848476377E+017,1
8.00176373071483E+017,1
7.99555410235638E+017,1
7.99144566133756E+017,1
7.98734274228879E+017,1
7.97038430916121E+017,1
7.9665319150925E+017,1
7.96301408354058E+017,1
7.96222707511738E+017,1
7.96222291931709E+017,1
7.96222125392675E+017,1
7.95898418266636E+017,1
7.95158819223536E+017,1
7.95114592133333E+017,1
7.940812639174E+017,0
7.94023464793317E+017,1
7.93648868164456E+017,1
7.91900550170161E+017,1
7.91498145897157E+017,1
7.90493532456784E+017,1
7.89756363492631E+017,1
7.89089340580176E+017,1
7.89007781785326E+017,1
7.887602306287E+017,1
7.88329952248668E+017,1
7.88310551235482E+017,1
7.8795983175995E+017,1
7.87200284283933E+017,1
7.86084998298345E+017,1
7.85803695367651E+017,1
7.8472224048717E+017,1
7.8472206015728E+017,0
7.84719780892869E+017,1
7.84382053676573E+017,1
7.84226784703189E+017,1
7.83284298161885E+017,1
7.82889218880119E+017,1
7.82161165124194E+017,1
7.81447218289005E+017,1
7.8144169139166E+017,1
7.8144065147274E+017,0
7.8143226749945E+017,1
7.81430980116517E+017,1
7.81120072198656E+017,0
7.8102722211525E+017,1
7.80738445698138E+017,1
7.80069271741145E+017,1
7.80045846335193E+017,1
7.79268305374765E+017,1
7.79167241388429E+017,1
7.78499659824194E+017,1
7.78158220976218E+017,1
7.78071560154341E+017,1
7.77728937447137E+017,1
7.7696355097566E+017,1
7.76684567096807E+017,1
7.7461165142102E+017,1
7.74098256624165E+017,1
7.73778031294853E+017,1
7.73143751493456E+017,1
7.73128581887123E+017,1
7.72449397145604E+017,1
7.71286521718514E+017,1
7.71273807474496E+017,1
7.71190681675018E+017,1
7.70518662289556E+017,1
7.69939302985896E+017,1
7.69776558840033E+017,1
7.6955124549734E+017,1
7.66587498944279E+017,1
7.66117815606661E+017,1
7.62603525998191E+017,0
7.62475954299998E+017,1
7.58991682566169E+017,1
7.58558836290576E+017,0
7.58489673677152E+017,1
7.57773271605445E+017,1
7.57466134354407E+017,0
7.56440593639678E+017,1
7.56365950153286E+017,1
7.56088718939656E+017,1
7.55394284543578E+017,1
7.54865798405956E+017,1
7.54150784116208E+017,1
7.50252054447202E+017,1
7.50234755925324E+017,1
7.50184384083341E+017,1
7.49811671552496E+017,1
7.49534451265188E+017,1
7.4731266360506E+017,1
7.46285460054409E+017,1
7.4519708534392E+017,1
7.43411452455707E+017,1
7.40434459024052E+017,1
7.39769653627519E+017,1
7.39091468325786E+017,1
7.38941389463949E+017,1
7.3755929652786E+017,1
7.34599688284934E+017,1
